Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
256385,U137,The Great Leap,0s9anHyvN58xxy6xGaqJj4,23,2017,ambient,0.21,0.459,0,-6.98,1,0.0402,0.393,0.833,0.106,0.0499,119.562,233361,4
257106,WVRM,Bag Of Blades,5FmcMDxSmMWFqHypNb3RFo,10,2017,black-metal,0.192,0.96,0,-4.443,1,0.0862,0.0,0.664,0.351,0.0456,112.073,71707,4
260496,Hello Meteor,Paradise Depth,0zR46gnjacs2LPgVY7TWH2,43,2017,chill,0.584,0.452,2,-16.493,1,0.033,0.181,0.884,0.0725,0.22,96.01,175000,4
265599,Iggy Azalea,Mo Bounce,57nIrfsmlBYZO5fs4gbo0f,45,2017,dance,0.867,0.773,1,-5.429,0,0.275,0.0109,0.0,0.0913,0.734,105.933,222427,4
266592,Suffocation,Clarity Through Deprivation,4Le2HJBkILI93BfPLhFa0R,36,2017,death-metal,0.47,0.988,9,-3.996,1,0.185,0.000976,0.56,0.274,0.192,110.058,244133,4
266659,Suffocation,Return to the Abyss,5I45HC0bUKUxQjYwFXkQBz,32,2017,death-metal,0.536,0.988,9,-4.036,1,0.141,0.00138,0.795,0.141,0.238,105.019,236280,4
266706,Suffocation,Your Last Breaths,6e01NBK5kHDf0emnALYvuH,30,2017,death-metal,0.356,0.967,4,-3.532,0,0.166,6.03e-05,0.922,0.0724,0.372,122.158,276280,4
266834,Suffocation,The Warmth Within the Dark,76UiDNd9V3w6knPxoI8oGE,24,2017,death-metal,0.296,0.979,10,-3.831,0,0.281,0.0035,0.769,0.141,0.364,195.687,219840,3
266943,Suffocation,...Of the Dark Light,1bs4rlWnikQ4xJDyjdQATp,21,2017,death-metal,0.295,0.977,9,-3.537,1,0.247,0.000466,0.865,0.298,0.176,139.728,221587,4
266949,Suffocation,Some Things Should Be Left Alone,5vVk7enDzpeBfjjMacJeCs,21,2017,death-metal,0.276,0.984,9,-3.87,1,0.208,0.000496,0.825,0.283,0.135,94.926,203453,3
267040,Suffocation,The Violation,4hWzhKPMC0KZa2fiitIMjx,19,2017,death-metal,0.253,0.979,9,-3.712,1,0.302,0.005,0.655,0.366,0.222,195.058,221907,3
267076,Suffocation,Caught Between Two Worlds,5h23jPSshO3t8mI5qtMPo8,17,2017,death-metal,0.256,0.964,10,-3.877,0,0.296,0.000931,0.789,0.223,0.361,196.295,259773,3
267134,Suffocation,Epitaph of the Credulous,7IgIoszAxXnCPQn1qucLEn,17,2017,death-metal,0.334,0.988,8,-3.919,0,0.178,0.000735,0.543,0.186,0.301,125.923,238867,3
267807,Joey Negro,Must Be The Music - The Original Disco Edit,4D5aclLEstlBR2PGdd6XPt,32,2017,deep-house,0.73,0.77,11,-5.63,1,0.037,0.0554,0.0925,0.093,0.927,121.007,239000,4
268001,Joey Negro,Must Be The Music - The Original Disco Album Version,79hdwYHV1TBIQkbaIK33aU,28,2017,deep-house,0.718,0.742,8,-5.495,0,0.0395,0.019,0.26,0.0768,0.896,121.025,311500,4
268144,Joey Negro,Dancing Into The Stars,4MlXMYZ8Enm3WGnPvGKnDz,23,2017,deep-house,0.825,0.716,10,-6.178,0,0.0419,0.00693,0.0267,0.0416,0.828,120.011,566250,4
273651,Adam Melchor,The Archer,6K0qWw7asOaJcp7AXahRAJ,39,2017,folk,0.257,0.277,2,-11.902,1,0.0354,0.832,0.0217,0.106,0.322,170.153,260291,4
274090,Adam Melchor,Past Hound,2tJhGfIuzoUeQQKlxjIjzs,29,2017,folk,0.657,0.36,0,-8.685,1,0.0256,0.764,1.96e-05,0.16,0.0997,108.1,165707,4
278686,Susanna Min,Nat Shine Yar Thoe,7sbnrLvZuMjNBjyiDUFzfp,18,2017,gospel,0.505,0.439,10,-8.227,1,0.0295,0.493,0.0,0.11,0.306,131.925,274575,4
279651,Kingfisher Sky,To Turn the Tables,4fvM9NkhBuoX4Ka5Cmy9GQ,0,2017,goth,0.462,0.902,2,-3.91,0,0.0679,0.00781,3.83e-06,0.105,0.157,98.459,598547,3
279863,WVRM,Swollen Belly,10zNwZitWcDOclfsvSk3iO,2,2017,grindcore,0.232,0.941,1,-4.207,1,0.0758,0.0,0.957,0.475,0.198,98.766,50880,4
279864,WVRM,Suffer Ritual,1Udlu3G3GbmZecMEZ1FtdH,3,2017,grindcore,0.297,0.922,9,-4.732,1,0.0762,2.66e-06,0.607,0.597,0.0397,117.994,195213,4
279865,WVRM,Can You Hear The Wind Howl,7hknW4yYy7hlUD2AofqDTO,2,2017,grindcore,0.169,0.988,9,-3.991,1,0.14,1.03e-06,0.945,0.292,0.0335,122.553,102827,4
288091,Big Bad Voodoo Daddy,Choo Choo Ch'Boogie,4bVqLWupBO3rNVWuV18IVK,27,2017,jazz,0.661,0.715,5,-6.309,1,0.0936,0.316,0.00306,0.0586,0.679,168.095,176259,4
288148,Big Bad Voodoo Daddy,"Is You Is, Or Is You Ain't My Baby?",2LLXYaWn5boYULNY2ga1j0,27,2017,jazz,0.737,0.512,10,-6.974,0,0.0346,0.344,3.79e-06,0.241,0.576,128.495,243981,4
288432,Big Bad Voodoo Daddy,"Oh, Marie",3WpPv7ocLT1hSNqACiBrbQ,24,2017,jazz,0.655,0.699,5,-5.821,0,0.0528,0.0613,0.0233,0.11,0.673,104.962,159133,4
289082,SALTNPAPER,Satellite,16qGMIKyC7JigKhNCLjx5J,40,2017,k-pop,0.385,0.404,8,-6.999,1,0.029,0.218,1.57e-06,0.113,0.0726,146.128,232716,4
294094,Falguni Pathak,Hits Of Falguni Pathak Non Stop Garba 2017,5tUckO8GWqplMx1r7sdEcm,25,2017,pop-film,0.487,0.814,0,-5.727,1,0.281,0.131,1.3e-06,0.604,0.712,139.62,2895146,4
299359,Guaco,Lágrimas No Más,3cLddGLc21r9TMkrIjnTgg,44,2017,salsa,0.69,0.882,8,-7.441,0,0.0503,0.517,0.0,0.24,0.927,98.003,207160,4
299421,Guaco,Si Me Das,4CVBTeRAzqv1EakxS8yryP,30,2017,salsa,0.753,0.83,10,-5.994,1,0.0315,0.482,0.0,0.0648,0.96,102.03,239573,4
299434,Guaco,Dame un Beso,6vBlqsR3Ew1sqrGbgomqQa,29,2017,salsa,0.775,0.87,0,-6.713,1,0.0475,0.327,3.38e-05,0.154,0.93,104.969,207213,4
299455,Guaco,Llenarte de Amores,2LveIMELHizEozePyTpb4j,27,2017,salsa,0.792,0.804,7,-7.712,1,0.0491,0.187,0.0,0.106,0.873,95.992,266493,4
299469,Guaco,Préstame Tu Boca,1JqVjXM4IZexUJYaJym3F0,26,2017,salsa,0.818,0.95,4,-6.735,0,0.0508,0.272,0.0,0.127,0.96,101.976,202960,4
299869,Guaco,Se Nos Fue el Amor,4vsLAkKZy58kuzZkKqsiPx,10,2017,salsa,0.793,0.755,10,-7.202,0,0.0381,0.504,2.05e-06,0.11,0.962,103.029,243200,4
299929,Guaco,De Vuelta a Tu Corazón - Sinfónico,7cxVQVv5laT4UMIP82cid3,10,2017,salsa,0.686,0.611,4,-7.163,0,0.0388,0.632,4.07e-05,0.0501,0.644,89.994,256533,4
299930,Guaco,Lágrimas No Más - Sinfónico,4Dw5StBjl06IVl2F1gdkLl,9,2017,salsa,0.681,0.768,11,-5.727,1,0.0432,0.594,0.0,0.194,0.756,97.977,207613,4
300039,Guaco,Regálame Tu Amor - Sinfónico,1KLZKJksio4fwu2nucJ16J,7,2017,salsa,0.534,0.483,6,-8.102,0,0.0593,0.825,0.0,0.0963,0.416,104.802,315680,4
300042,Guaco,Jokoh Jokoh,6CVTXUP9P5aLOzEpuBAjoe,7,2017,salsa,0.874,0.889,8,-7.851,1,0.0439,0.584,0.00436,0.086,0.962,107.996,299933,4
300043,Guaco,Aguas de Cristal - Sinfónico,3Sj5uyk8vCDLOwtOGSeWFu,8,2017,salsa,0.698,0.736,10,-7.314,1,0.0725,0.681,0.000607,0.12,0.639,104.512,229787,4
300044,Guaco,Las Caraqueñas - Sinfónico,5Pjwa3iR8ZgxflVHwuxGbl,7,2017,salsa,0.809,0.796,9,-6.752,0,0.131,0.538,0.000699,0.116,0.692,96.01,256480,4
300466,Elza Soares,A Mulher Do Fim Do Mundo - Mulú remix,5OJH3aQUEKjXAL6VvK8j97,20,2017,samba,0.756,0.758,11,-6.3,0,0.118,0.00163,0.000242,0.122,0.381,140.016,248329,4
300508,Elza Soares,Na Pele - Demo Version,4zjfKepHp5qGUmgVWxnXmT,6,2017,samba,0.696,0.643,0,-6.08,1,0.0384,0.00871,9.88e-05,0.141,0.751,120.034,165976,4
300510,Elza Soares,Na Pele,42pAh2iqNtnOw74hnIw3mZ,33,2017,samba,0.62,0.575,4,-8.078,0,0.0285,0.00786,0.000639,0.131,0.371,120.008,232248,4
302975,Buffy Sainte-Marie,You Got To Run (Spirit of the Wind),7JIASZ9uaGF4uKnvh4rpZ4,30,2017,singer-songwriter,0.683,0.87,2,-7.629,1,0.0725,0.0145,0.000678,0.125,0.49,106.987,222427,4
303132,Buffy Sainte-Marie,Starwalker,2wd7cm8Xb2ll1uTQfTs6cU,25,2017,singer-songwriter,0.603,0.909,10,-3.502,0,0.0416,0.0297,9.38e-06,0.375,0.768,129.787,185687,4
303455,Buffy Sainte-Marie,The War Racket,4pPDcvBNGwVmNHt103fgzY,18,2017,singer-songwriter,0.815,0.641,2,-9.345,1,0.0966,0.445,0.0,0.0951,0.734,94.005,240597,4
303536,Buffy Sainte-Marie,Carry it On,5fAqf2YHiwJ3JdtKQtiSui,18,2017,singer-songwriter,0.648,0.876,2,-5.398,1,0.0813,0.017,0.0,0.114,0.583,128.043,179719,4
303539,Buffy Sainte-Marie,No No Keshagesh,0A3uQui6LrgLmwYvYrtOFx,17,2017,singer-songwriter,0.681,0.864,7,-5.77,0,0.0438,0.0364,0.0,0.407,0.532,130.047,286367,4
303595,KLUB,El Pájaro Vió el Cielo y Se Voló,12L3ZEO2XuQkXzK3p1X1em,44,2017,ska,0.841,0.534,0,-7.663,1,0.0675,0.216,3.29e-06,0.0673,0.793,127.99,237955,4
303649,KLUB,Besándote,4loEDSI6ev2ZAD4tnWOmv4,35,2017,ska,0.813,0.685,7,-7.396,1,0.0638,0.0244,4.16e-06,0.108,0.623,92.072,204268,4
303688,KLUB,Luna Radiante,4RU7L3idzOZLfg57H4eh4P,33,2017,ska,0.749,0.654,2,-6.483,1,0.0421,0.0288,1.97e-06,0.101,0.732,96.973,315519,4
303864,CLUB SANDINISTA!,"EIGHT, NINE",2e7ttvduxODH2VWBkz6VNE,11,2017,ska,0.697,0.972,2,-2.757,1,0.0644,0.0728,0.00114,0.276,0.965,120.0,113487,4
303866,CLUB SANDINISTA!,ROCK'N'ROLL WEEKEND,61pNzqk0cF9nL7pDPuT0cS,11,2017,ska,0.472,0.982,2,-2.445,1,0.0952,0.000493,1.2e-06,0.0734,0.756,175.264,169931,4
303868,KLUB,La Guitarra,3ou9xzd0sXgCnAYYOSvxy8,26,2017,ska,0.731,0.773,1,-4.799,0,0.0528,0.0431,0.0,0.0431,0.904,156.895,229054,4
303968,KLUB,Confundido,01kWL1mMqJ7yGxv9dHg4xB,31,2017,ska,0.847,0.603,4,-6.763,0,0.039,0.112,0.0283,0.249,0.894,126.026,245130,4
304040,KLUB,Lejos de Ti,7vjGI9NsDpRO2XYEBen55o,25,2017,ska,0.839,0.615,0,-7.53,1,0.0405,0.115,0.0,0.0701,0.96,126.004,226508,4
304131,KLUB,Loco (Tu Forma de Ser),0tpWZaXhDv3iwzAlOCUHAh,22,2017,ska,0.945,0.556,11,-7.72,0,0.0434,0.012,0.00078,0.128,0.697,110.065,257303,4
305290,Aftertheparty,Numb,18aImFRizYHe2MwD5EDWZh,47,2017,soul,0.832,0.316,9,-15.258,1,0.063,0.411,6.59e-05,0.258,0.329,116.973,227260,4
305558,Aftertheparty,Monte Carlo,4aNJ0WZCsawOOzu6sQ2h1w,35,2017,soul,0.554,0.286,0,-12.404,1,0.129,0.766,0.0313,0.101,0.0612,116.956,141173,4
309365,The Light the Heat,It's Our Time,71p9FBPJZtc77fs4AxUX6T,43,2018,acoustic,0.683,0.595,2,-8.939,1,0.0581,0.417,4.48e-05,0.119,0.436,97.004,221979,4
309536,The Light the Heat,O Come All Ye Faithful,45lyqD9sn6a7txIZBFOWRV,26,2018,acoustic,0.251,0.219,4,-15.142,1,0.0312,0.829,0.0,0.11,0.0864,108.862,180765,4
309833,The Light the Heat,O Come Emmanuel,0KcqFChGjzT7lN4bGkAf0C,19,2018,acoustic,0.321,0.127,1,-15.817,0,0.0344,0.948,1.27e-06,0.117,0.229,101.249,240518,4
310151,The Light the Heat,Not Gonna Let You Go,1PL1ogHSeDRAZvoBxvitkm,16,2018,acoustic,0.66,0.763,0,-7.573,1,0.0433,0.387,0.00777,0.108,0.834,104.031,229250,4
311522,Shawn McDonald,Fight for You,5bWyhdwW0LPA8Sfo1hJUt9,39,2018,alt-rock,0.635,0.706,4,-8.128,1,0.0443,0.281,4.43e-05,0.0996,0.591,130.025,173387,4
316322,Lidell Townsell,Fallin' - Original Club Mix,3TIPheVkVvTDjp1WQCoyBv,0,2018,chicago-house,0.794,0.52,7,-10.833,1,0.0627,0.0242,0.805,0.164,0.95,125.005,353093,4
316327,Lidell Townsell,Fallin' - Maurice Joshua Main Mix,4mR3XFC0SVBbczJmvISTI6,0,2018,chicago-house,0.799,0.87,7,-6.642,1,0.0655,0.000104,0.424,0.038,0.656,125.005,396722,4
316331,Lidell Townsell,Fallin' - Maurice Joshua Instrumental,1BNWw3QsVtY5ZYkwi8h3kn,0,2018,chicago-house,0.806,0.913,7,-7.023,1,0.0666,6.08e-05,0.773,0.0379,0.547,125.039,396722,4
317312,Hello Meteor,Breeze Bay,0zsYwY8ThFADNr77hPKh6g,34,2018,chill,0.63,0.318,9,-14.661,0,0.027,0.0896,0.863,0.0641,0.169,119.971,304000,4
321129,Iggy Azalea,Kream (feat. Tyga),5mu1uv8RmzDkF8foePK5qa,64,2018,dance,0.785,0.425,10,-6.665,1,0.137,0.0335,4.36e-06,0.108,0.192,174.028,166627,4
324323,Joey Negro,Love Hangover - Micky More & Andy Tee Classic Disco Blend,2n4PFX7zby4RS8BzmaG2e9,25,2018,deep-house,0.797,0.727,1,-6.93,1,0.0536,0.154,0.53,0.0971,0.846,120.874,404628,4
324337,Joy Orbison,81b,5wCDiFBZghbqUFDcIZcOyS,22,2018,deep-house,0.762,0.73,7,-11.703,1,0.12,0.274,0.897,0.0952,0.204,100.005,404100,4
329600,Adam Melchor,Real Estate,2VvTMIXG760UiG9OSiFt9j,56,2018,folk,0.493,0.284,2,-12.815,1,0.0309,0.953,0.00739,0.151,0.199,79.959,216000,4
330199,Adam Melchor,Metadata,57EIPnAxJUFsjY1KTGYXgc,29,2018,folk,0.467,0.459,7,-5.516,1,0.0261,0.76,0.000203,0.0726,0.37,95.865,177667,4
330718,Forrozão Sela Rasgada,Gibão Velho,78m89JWKzurHwIOLRKLXdw,9,2018,forro,0.706,0.601,7,-4.187,1,0.0268,0.713,0.0,0.0829,0.751,107.978,205414,4
330955,Forrozão Sela Rasgada,Pensamento do Vaqueiro,5LJwTQApu0gvqhUXJrVQEM,5,2018,forro,0.694,0.638,6,-3.271,1,0.0477,0.672,0.0,0.0759,0.842,108.889,158161,4
333565,Sido,Astronaut,3KirAIjDpQuoqmFtSSMPpO,32,2018,german,0.672,0.686,8,-6.493,0,0.246,0.144,0.0,0.0834,0.467,149.957,238227,4
333614,Sido,Tausend Tattoos,1rGZd7EVl4aOClpzDLNPwy,59,2018,german,0.652,0.818,11,-4.223,1,0.221,0.129,0.0,0.234,0.373,92.246,204959,4
334060,Sido,4 Uhr Nachts,3WtVfsf6ASh1Eaib3bzPeX,52,2018,german,0.767,0.862,11,-3.119,1,0.133,0.0249,4.5e-06,0.0929,0.741,90.035,194787,4
335021,Susanna Min,Let It Shine,5dBYrBc7815CiCIJz1zk6F,16,2018,gospel,0.487,0.509,9,-8.073,1,0.03,0.0963,1.27e-05,0.198,0.207,157.493,307149,4
342208,Aditi Ramesh,Efflux of Time,2sA5FnrQt8DXqB4hYpnNMo,11,2018,indian,0.57,0.124,5,-11.792,1,0.0593,0.897,0.0,0.328,0.243,120.13,182880,5
348498,Melted Space,The Dawn of Man (I'm Alive!),4oQUlqvYC8mdTPnT1H6QxA,10,2018,opera,0.474,0.951,4,-6.544,1,0.0842,6.5e-05,0.192,0.338,0.195,130.032,309081,4
354299,B. Bumble & The Stingers,Nutrocker,13gR5OJPlCnpHDe47yHRuk,27,2018,rock-n-roll,0.507,0.98,7,-2.146,1,0.0443,0.706,0.876,0.408,0.563,98.573,120400,4
356130,Guaco,Dame un Beso - Remix,37SBTSTXvkSR5mycN29PUn,21,2018,salsa,0.667,0.87,0,-8.183,1,0.0727,0.108,0.0,0.21,0.818,104.907,241120,4
356354,Guaco,De Vuelta a Tu Corazón - En Vivo,00Y9CXC77qMy9oNgxMiNe8,12,2018,salsa,0.636,0.683,4,-6.045,0,0.0551,0.682,2.39e-06,0.659,0.488,92.462,259907,4
356449,Guaco,Las Caraqueñas - En Vivo,6ZwxurpetixwzLJ68sSrnf,10,2018,salsa,0.611,0.924,0,-5.478,1,0.18,0.513,1.91e-05,0.668,0.561,94.954,270160,4
356514,Guaco,Regálame Tu Amor - En Vivo,2anidrz4GkVsP1FELkw7kD,9,2018,salsa,0.502,0.734,6,-6.938,0,0.373,0.638,0.0,0.713,0.269,104.439,389227,4
356516,Guaco,Sentimiento Nacional - En Vivo,6rNkW4PMjA02awft5IP4Re,9,2018,salsa,0.687,0.953,0,-5.074,0,0.361,0.349,0.0,0.0726,0.696,123.974,291547,4
356519,Guaco,Aguas de Cristal - En Vivo,6yQa6RslRJLNlLzNyT1LPy,9,2018,salsa,0.496,0.81,0,-5.765,0,0.143,0.493,1.57e-05,0.823,0.58,98.383,256853,4
356797,Guaco,Con los Guaco No Hay Quien Pueda,04wUQZ5NBrLBbIwyiXZEaO,4,2018,salsa,0.485,0.761,10,-12.147,0,0.0589,0.0595,0.281,0.0221,0.891,99.616,284651,3
356804,Guaco,Mujer,4TyUNtsnsTVsuxC2Zz7ksO,5,2018,salsa,0.604,0.442,1,-15.134,1,0.0599,0.293,0.0,0.0981,0.393,139.887,240167,3
356805,Guaco,Perfecta para Mi,0ueCYmGfgFezzbUdTVAnpC,7,2018,salsa,0.839,0.371,9,-15.831,1,0.0766,0.568,3.44e-05,0.0857,0.623,130.516,249062,3
357011,Elza Soares,O Tempo Não Para,7cHFPtdFTUnIKy2E6yIJ70,33,2018,samba,0.657,0.597,7,-6.86,0,0.0333,0.00487,1.03e-06,0.324,0.585,134.959,256838,4
357070,Elza Soares,O Que Se Cala,6Pxgz0NfYuChCMnzjSU8qQ,30,2018,samba,0.384,0.756,6,-4.264,0,0.0758,0.0176,7.64e-05,0.118,0.683,97.347,230867,3
358383,Diego & Ray,Coração de Isca - Ao Vivo,2rElNEk2ey7WoFc4ZvOheZ,30,2018,sertanejo,0.819,0.838,0,-4.697,0,0.0478,0.447,0.0,0.791,0.659,120.036,132963,4
362088,Aftertheparty,Reflection,6BOO8QBkSJG8T7WoZsgOLC,32,2018,soul,0.879,0.386,9,-12.887,0,0.205,0.214,0.000103,0.217,0.248,129.971,253452,4
363434,BWO,Sunshine In the Rain - Radio Edit,4PZT9cSj0INWJSwx0WhTVD,10,2018,swedish,0.65,0.876,5,-4.377,0,0.0309,0.0222,0.00393,0.257,0.836,127.996,213413,4
365170,Volcano,Akasha,6Yh8n7M1XOlBbJykfHUSXj,20,2018,trance,0.581,0.986,9,-5.193,1,0.0582,0.000993,0.835,0.679,0.107,145.009,536276,4
366691,The Light the Heat,Where Would I Be,3scvaJweRLLtqwN3uNrPeg,21,2019,acoustic,0.374,0.253,0,-14.109,1,0.0282,0.894,0.00581,0.1,0.241,134.587,274750,4
368296,Shawn McDonald,Oregon,5jG5lkkexbfHgVfT90HnwM,34,2019,alt-rock,0.449,0.505,2,-10.115,1,0.0316,0.417,0.00132,0.147,0.172,112.918,210809,4
369396,U137,Awakening,5AfHKhuRsmGYIxjsJf2IQw,24,2019,ambient,0.402,0.437,9,-10.887,1,0.0312,0.698,0.385,0.0786,0.0568,120.01,237600,3
374860,Jersey Club,Run It (Jersey Club Mix) - Original,2R9zzyMHvfgk6GmLK2sBe1,30,2019,club,0.901,0.939,6,-1.457,0,0.167,0.395,3.27e-05,0.307,0.792,150.012,105091,4
374875,Jersey Club,Work (Jersey Club Mix) - Original,4GJH5eb3JcGKzUGwArG1WO,29,2019,club,0.906,0.534,1,-11.113,1,0.414,0.0259,1.73e-05,0.141,0.664,139.794,155089,4
374880,Jersey Club,Rake It Up (Jersey Club Mix) - Original,7IuvUG7pPoPBn7j7AVvMKh,27,2019,club,0.906,0.629,10,-9.621,0,0.419,0.0293,0.0,0.324,0.712,151.992,135079,4
374889,Jersey Club,Drip Too Hard (Jersey Club Mix) - Original,3jJnghwqDbRTAENZcopu0a,28,2019,club,0.849,0.68,9,-8.352,1,0.27,0.0206,0.00334,0.264,0.705,155.019,90096,4
374930,Jersey Club,Te Bote (Jersey Club Mix) - Original,0fv4zVv9NWD8yAmYf2xTEL,24,2019,club,0.848,0.79,11,-6.424,0,0.085,0.103,0.013,0.25,0.452,141.987,175099,4
374971,Jersey Club,Medicine Taj (Jersey Club Mix),12Ig6mS5mzhu5EekAWCcMr,22,2019,club,0.877,0.83,8,-8.289,0,0.509,0.299,0.0,0.0662,0.0586,145.035,120047,4
374983,Jersey Club,Controlla (Jersey Club Mix) - Original,78T95l78waEuD44FrjLG9c,21,2019,club,0.873,0.667,6,-7.764,0,0.454,0.00465,0.0,0.143,0.583,144.487,165277,4
374984,Jersey Club,Trip (Jersey Club Mix) - Original,2d07N0j6IK6BQXpqzjeATS,20,2019,club,0.586,0.51,11,-10.169,0,0.495,0.0326,0.000725,0.302,0.616,149.73,125100,4
375060,Jersey Club,Dance (A$$) [Jersey Club Mix] - Original,1AedRfedEXqDgL4Cp1BbwI,18,2019,club,0.802,0.8,10,-8.438,0,0.367,0.0675,0.416,0.243,0.27,137.017,130795,4
375074,Jersey Club,Do Like That (Jersey Club Mix) - Original,6UNJkHjEFuatkiGBmdwqvd,20,2019,club,0.82,0.469,1,-11.946,1,0.411,0.0172,8.92e-06,0.0821,0.611,150.007,155089,4
375084,Jersey Club,Bitch Come Here (Jersey Club Mix) - Original,1qfAn81bfPEolfTd2d8nqW,16,2019,club,0.828,0.398,1,-11.778,0,0.467,0.0235,9.99e-05,0.343,0.694,80.04,70087,4
375089,Jersey Club,Scooby Doo Pa Pa (Jersey Club Mix) - Original,5PRbWCQRNZjXFBQkqNEtB6,16,2019,club,0.873,0.937,1,-5.866,0,0.059,0.000325,0.789,0.34,0.386,139.017,120085,4
375138,Jersey Club,Stop Playing Wit Me (I'll Break Yo Back) [Jersey Club Mix] - Original,0EkD6kxIq1Ozk0VROauFMq,14,2019,club,0.888,0.647,5,-12.699,1,0.192,0.0186,0.0797,0.0731,0.741,149.922,90096,4
375209,Jersey Club,Kiki Do You Love Me? (Jersey Club Mix) - Original,78SK2AvdZmxJ0LRjcwSL2K,13,2019,club,0.907,0.67,8,-10.605,1,0.211,0.00551,4.37e-06,0.188,0.633,144.985,125100,4
375226,Jersey Club,APESHlT (Jersey Club Mix) - Original,0G0LuzfPuGFA0t1OSExWu7,12,2019,club,0.816,0.715,1,-11.779,1,0.881,0.0661,9.13e-05,0.57,0.16,150.033,130090,4
375300,Jersey Club,Forever (Jersey Club Mix) - Original,6qcYZHxKUnGcE4QibznKBG,10,2019,club,0.85,0.841,1,-7.93,1,0.151,0.0363,3.09e-06,0.366,0.933,145.014,115096,4
375354,Jersey Club,I Like It (Jersey Club Mix) - Original,1VmxqQDHp6ripZ8NLwLsaJ,10,2019,club,0.89,0.714,1,-6.379,1,0.285,0.00426,4.39e-05,0.0748,0.775,150.03,140095,4
375357,Jersey Club,Ring (Jersey Club Mix) - Original,7bt5IB1X8ttGSNHPZnztEK,9,2019,club,0.78,0.39,1,-10.693,0,0.283,0.00201,0.000187,0.197,0.464,149.921,125100,4
375396,Jersey Club,Taki Taki (Jersey Club Mix) - Original,1MbrQ4Ks0l2WwutPkUpOj5,9,2019,club,0.847,0.657,11,-10.775,1,0.253,0.00292,0.201,0.0655,0.493,140.036,175099,4
375521,Jersey Club,On & On (Jersey Club Mix) - Original,7rGQe1GFnuHA2Y6fEZrRLn,7,2019,club,0.77,0.612,0,-8.682,0,0.421,0.187,0.0,0.102,0.823,144.869,125100,4
375529,Jersey Club,Ocean (Jersey Club Mix) - Original,4I7inqbVdO5g3i4PnxBv0w,8,2019,club,0.841,0.707,7,-9.84,0,0.133,0.132,0.0,0.365,0.922,149.995,140095,4
375596,Jersey Club,Till I Die (Jersey Club Mix) - Original,6mun8mz0J9gJlwPloXO4Py,6,2019,club,0.738,0.552,1,-17.013,1,0.405,0.0812,0.0,0.419,0.487,135.971,103654,4
378059,Iggy Azalea,Lola,6hkr5ZGVOt3Z2BNGE6yqpB,54,2019,dance,0.774,0.573,10,-9.098,1,0.14,0.0132,0.0,0.145,0.4,141.885,232123,4
380621,Joy Orbison,Burn,0l6acwkMvrn2mitwpLEXhs,30,2019,deep-house,0.626,0.621,7,-11.059,1,0.0621,0.0391,0.779,0.279,0.394,133.002,331399,4
380888,Joey Negro,Candidate for Love - JN Disco Blend,3MlyYZ9EpV5cYcMqAKS5bN,28,2019,deep-house,0.745,0.667,6,-7.128,1,0.0379,0.027,0.116,0.0569,0.674,122.997,399024,4
380896,Joy Orbison,Bromley,6NoicFsFrSjOBB035gOeGG,27,2019,deep-house,0.511,0.7,4,-8.564,0,0.101,0.000326,0.762,0.121,0.257,132.98,404075,4
381055,Joy Orbison,Yl She's Away,7wmcHEZoSUJcUv8ANVjYyK,21,2019,deep-house,0.721,0.441,5,-11.921,0,0.0729,0.201,0.749,0.181,0.124,135.018,346000,4
386083,Yehezkel Raz,Ballerina,5lm18pjbwdth6ENVllxjfl,66,2019,folk,0.376,0.0207,3,-35.713,1,0.0678,0.993,0.954,0.0938,0.429,75.607,71581,1
386128,Adam Melchor,Joyride,0VcVy0kpfwyd5rMS5URyVD,52,2019,folk,0.52,0.505,9,-7.197,1,0.0276,0.201,1.08e-06,0.144,0.441,131.909,212945,4
386130,Yehezkel Raz,Behind Every Decision,2kbruQXVXFmxxm4l75zuwy,58,2019,folk,0.235,0.00362,3,-37.822,0,0.0441,0.995,0.79,0.0956,0.0885,69.677,105941,4
386172,Adam Melchor,I CHOOSE YOU,6YRLMz4DOqNtGCvqGR2E0N,49,2019,folk,0.562,0.713,11,-4.903,1,0.0277,0.282,3.94e-06,0.391,0.474,135.119,217807,3
386291,Adam Melchor,I Don't Wanna See You Cryin' Anymore,75GzLKzGuCPSayNucAoSC6,44,2019,folk,0.664,0.414,0,-11.931,1,0.0304,0.874,0.0346,0.132,0.699,77.948,223728,4
386375,Yehezkel Raz,Before You Left,6IVIZuZrtuSlSPghHR1vRU,42,2019,folk,0.473,0.00366,0,-37.476,0,0.0358,0.995,0.956,0.0996,0.296,94.988,110900,3
386699,Yehezkel Raz,Breath In,2ds4sKFAQHeO1Nu6YFKvBP,36,2019,folk,0.312,0.0429,2,-36.733,1,0.0552,0.994,0.921,0.088,0.0371,77.806,70100,4
386855,Yehezkel Raz,Carousel,21VcLtGZ52aT3RuVi2JzGb,33,2019,folk,0.393,0.0134,3,-37.64,1,0.0422,0.996,0.956,0.0944,0.152,122.209,161090,3
386862,Adam Melchor,Plan On You,3OO6rLLpPq2ps8nqPrIgXU,29,2019,folk,0.357,0.41,7,-12.721,1,0.0332,0.781,0.617,0.125,0.494,141.572,208051,4
